NCDEX|1.0.1|
35256|0|COMDTY|MOONG|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1246752000|0|0|0|5|5|100|999999999999|250|0|1246752000|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||MOONG|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|5|MT|1000|N|MOONG
35263|0|COMDTY|PADYPB1121|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1247097600|0|0|0|10|10|100|999999999999|500|0|1247097600|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||PADYPB1121|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|10|MT|1000|N|PADYPB1121
441|0|COMDTY|RMSEED|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||973814400|0|0|0|10|10|100|999999999999|500|0|973814400|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||RMSEED|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|10|MT|1000|N|RMSEED
66|0|COMDTY|SBMEALIDR|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||777686400|0|0|0|10|10|1000|999999999999|500|0|777686400|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||SBMEAL|0|0|0|0||E|Y|Y|N||N|||Rs/MT|MT|1|1|10|MT|1000|N|SBMEALIDR
40523|0|COMDTY|SESAMESEED|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1282435200|0|0|0|5|5|500|999999999999|250|0|1282435200|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||SESAMESEED|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|5|MT|1000|N|SESAMESEED
44649|0|COMDTY|STEEL|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1295049600|0|0|0|10|10|1000|999999999999|500|0|1295049600|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||STEEL|0|0|0|0||E|Y|Y|N||N|||Rs/MT|MT|1|1|10|MT|1000|N|STEEL
23|0|COMDTY|SYBEANIDR|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||755308800|0|0|0|5|5|100|999999999999|500|0|755308800|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||SYBEANIDR|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|5|MT|1000|N|SYBEANIDR
516|0|COMDTY|SYOREF|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1117584000|0|0|0|5|5|10|999999999999|500|0|1117584000|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||SYOREF|0|0|0|0||E|Y|Y|N||N|||Rs/10Kgs|MT|100|1|5|MT|1000|N|SYOREF
58|0|COMDTY|TMCFGRNZM|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||775353600|0|0|0|5|5|200|999999999999|250|0|775353600|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||TMCFGRNZM|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|5|MT|1000|N|TMCFGRNZM
28983|0|COMDTY|WHEATFAQ|XX||-1|-1|XX||0||0|0|1|0||2|0||2|0||3|0||1196467200|0|0|0|10|10|100|999999999999|500|0|1196467200|0|0|0|0|0|999999|999999|0|0|0|1311120000|0|0|15|0||WHEATFAQ|0|0|0|0||E|Y|Y|N||N|||Rs/Quintal|MT|10|1|10|MT|1000|N|WHEATFAQ
45333|496|FUTCOM|BAJRA|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1299024000|0|1311206400|1000|10|10|100|999999999999|500|0|1299024000|0|0|0|1310688000|1311206400|139300|150900|0|0|0|1311120000|0|0|15|0||BAJRAJUL2021|0|1|0|0||E|Y|Y|N||N|BAJRA||Rs/Quintal|MT|10|1|10|MT|145100|N|BAJRA20JUL2021
46104|496|FUTCOM|BAJRA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1313884800|1000|10|10|100|999999999999|500|0|1301702400|0|0|0|1313280000|1313884800|139700|151300|0|0|0|1311120000|0|0|15|0||BAJRAAUG2021|0|1|0|0||E|Y|Y|N||N|BAJRA||Rs/Quintal|MT|10|1|10|MT|145500|N|BAJRA20AUG2021
